"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Reslt_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Record_Created_On","Calculated_Result_System_ID"
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/7/2010 9:19:02 PM,12/7/2010 9:19:28 PM,"","Water Surface",0.5,9,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.1853","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",17,,"N",47.3967055945131,-122.441714861224,,11/12/2025 9:13:23 PM,2049264377
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/7/2010 9:19:02 PM,12/7/2010 9:19:02 PM,"","Water Surface",0.5,9,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","9.0972","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",17,,"N",47.3967055945131,-122.441714861224,,11/12/2025 9:13:23 PM,2049259271
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",1/14/2010 6:53:02 PM,1/14/2010 6:53:28 PM,"","Water Surface",0.5,8.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.0566","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",17,,"N",47.3967055945131,-122.441714861224,,11/12/2025 9:13:23 PM,2049257940
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",1/14/2010 6:53:02 PM,1/14/2010 6:53:02 PM,"","Water Surface",0.5,8.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","8.6902","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",17,,"N",47.3967055945131,-122.441714861224,,11/12/2025 9:13:23 PM,2049265306
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/5/2010 9:30:02 PM,4/5/2010 9:30:22 PM,"","Water Surface",0.5,7,"m","Water","Salt/Marine Water","Temperature, water (profile median)","9.6789","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",13,,"N",47.3967055945131,-122.441714861224,,11/12/2025 9:13:23 PM,2049258026
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","QMH002","QMH002","QMH002","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",4/5/2010 9:30:22 PM,4/5/2010 9:30:22 PM,"","Water Surface",0.5,7,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","9.038","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",13,,"N",47.3967055945131,-122.441714861224,,11/12/2025 9:13:23 PM,2049259840
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",3/12/2009 5:30:20 PM,3/12/2009 5:30:20 PM,"","Water Surface",1,24.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","7.1318","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",47,,"N",48.0833355941599,-122.763315078905,,11/13/2025 8:54:23 PM,2049701073
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",3/12/2009 5:29:32 PM,3/12/2009 5:29:32 PM,"","Water Surface",1,24.5,"m","Water","Salt/Marine Water","Temperature, water (profile minimum)","6.8725","deg C","","","DeploymentMinimum","Calculated minimum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Minimum","","Y",47,,"N",48.0833355941599,-122.763315078905,,11/13/2025 8:54:23 PM,2049696782
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/8/2009 5:21:03 PM,6/8/2009 5:22:02 PM,"","Water Surface",1,18.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","10.2784","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",36,,"N",48.0833355941599,-122.763315078905,,11/13/2025 8:54:23 PM,2049690620
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",6/8/2009 5:21:03 PM,6/8/2009 5:21:03 PM,"","Water Surface",1,18.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","11.1515","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",36,,"N",48.0833355941599,-122.763315078905,,11/13/2025 8:54:23 PM,2049694473
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/22/2009 10:24:02 PM,12/22/2009 10:24:53 PM,"","Water Surface",0.5,16.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","8.839","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",32,,"N",47.0920388567478,-122.918214865058,,11/13/2025 8:54:23 PM,2049691125
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",12/22/2009 10:24:53 PM,12/22/2009 10:24:53 PM,"","Water Surface",0.5,16.5,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","8.9276","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",32,,"N",47.0920388567478,-122.918214865058,,11/13/2025 8:54:23 PM,2049700649
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/21/2009 4:31:05 PM,7/21/2009 4:31:35 PM,"","Water Surface",1,11,"m","Water","Salt/Marine Water","Temperature, water (profile median)","13.9975","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",19,,"N",47.0920388567478,-122.918214865058,,11/13/2025 8:54:23 PM,2049691239
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","BUD005","BUD005","BUD005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",7/21/2009 4:31:05 PM,7/21/2009 4:31:05 PM,"","Water Surface",1,11,"m","Water","Salt/Marine Water","Temperature, water (profile maximum)","16.2815","deg C","","","DeploymentMaximum","Calculated maximum value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Maximum","","Y",19,,"N",47.0920388567478,-122.918214865058,,11/13/2025 8:54:23 PM,2049700869
"MarineWater","Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).","PTH005","PTH005","PTH005","SBE 3","Measurement","WA Dept of Ecology","UTC - Coordinated Universal Time",8/18/2009 5:31:02 PM,8/18/2009 5:32:13 PM,"","Water Surface",0.5,22.5,"m","Water","Salt/Marine Water","Temperature, water (profile median)","11.1321","deg C","","","DeploymentMedian","Calculated median value from a dataset created by an instrument deployment.","Final","Temperature, water","TEMP-THERMISTOR","Temperature by thermistor","","Median","","Y",44,,"N",48.0833355941599,-122.763315078905,,11/13/2025 8:54:23 PM,2049695650
